author,publised_at,updated_at,like_count,text,Sentiment
@seanhermm,2024-05-06T13:58:34Z,2024-05-06T13:58:34Z,0,I feel like Zerka would be the one who actually learned how to fly irl,1
@calebwalker3330,2024-05-06T13:57:49Z,2024-05-06T13:57:49Z,0,How can JJ be so rich but yet he is so stupid when it comes to common sense scenarios.,-1
@jadenredgwell2883,2024-05-06T13:57:25Z,2024-05-06T13:57:25Z,0,Cant believe they went newquay tho my hometown!😂😂😅,0
@DRQ1101,2024-05-06T13:57:17Z,2024-05-06T13:57:17Z,0,JJ tries way too hard sometimes lol.,1
@jsingh098,2024-05-06T13:57:11Z,2024-05-06T13:57:11Z,0,Yeah!!!!,0
@lauramaina3,2024-05-06T13:55:53Z,2024-05-06T13:55:53Z,1,toby talks while spitting too much😂😂maybe the gap is coming back to existence,0
@sourabhnagpal9872,2024-05-06T13:54:51Z,2024-05-06T13:55:17Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=5735"">1:35:35</a> harry😭",0
@Literal-Trash,2024-05-06T13:54:31Z,2024-05-06T13:54:31Z,0,We love you Behz! Incredible video!❤❤❤,1
@archiecooper611,2024-05-06T13:51:51Z,2024-05-06T13:51:51Z,0,I live just down the road from that farm,-1
@blacklemon10,2024-05-06T13:50:55Z,2024-05-06T13:50:55Z,0,the pilot looks like simon`s dad,0
@AhmedHasan-sf3qi,2024-05-06T13:50:01Z,2024-05-06T13:50:01Z,0,Well doen Behzinga,0
@HettyCatt,2024-05-06T13:49:43Z,2024-05-06T13:49:43Z,90,Toff reading the letter was pure gold JJ when he came out in the outfit one of the funniest bezinga did such a good job one of the funniest videos I’ve watched 😂😂 bezhingas hair cut really suits him,1
@Sunny-25122,2024-05-06T13:49:36Z,2024-05-06T13:49:36Z,0,"Ethan was amazing in this video.<br><br>Considering the host generally spends the majority of the time with the good team, it was great that he trooped it with the bad team.<br><br>Simon, Tobi, Josh, Harry &amp;  JJ were very good in trying to make the content.<br><br>Tbh, Vikk was very poor in this vid. Just kept on complaining and didn&#39;t really offer much. If he wasn&#39;t in the vid, probs wouldn&#39;t have noticed the absence.",1
@tajsingh7701,2024-05-06T13:49:25Z,2024-05-06T13:49:25Z,0,&#39;we&#39;re here to commit atrocities against wildlife&#39;,0
@AhmedHasan-sf3qi,2024-05-06T13:49:20Z,2024-05-06T13:49:20Z,0,Really good vid,1
@sennasattvadharma2245,2024-05-06T13:49:08Z,2024-05-06T13:49:08Z,0,KSI being on the good team everytime is so boring,-1
@ItzTubbers,2024-05-06T13:48:28Z,2024-05-06T13:48:28Z,0,tbf vik at start u wernt feelin as good but soon as u swapped teams u were bouncing off of walls,1
@K4sportgm,2024-05-06T13:47:30Z,2024-05-06T13:47:30Z,1,"Subscribers are unique <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=121"">2:01</a>",1
@RobertKahiga,2024-05-06T13:47:26Z,2024-05-06T13:47:26Z,0,African cheeks is crazy,-1
@Chris95960,2024-05-06T13:47:22Z,2024-05-06T13:47:22Z,0,Ngl Ethan should be in charge of more team traveling videos,1
@YoYo-zd7di,2024-05-06T13:47:14Z,2024-05-06T13:47:14Z,1,Funny how the Beta Squad also hired a luxury camper vam 🤔😑😕,1
@jules9906,2024-05-06T13:47:06Z,2024-05-06T13:47:06Z,1,That bad car was deffo leaking fumes,-1
@Danielllllei,2024-05-06T13:47:04Z,2024-05-06T13:47:04Z,0,damn that blonde fine affffffffffff,1
@topg9424,2024-05-06T13:46:44Z,2024-05-06T13:46:44Z,0,Honestly W,1
@johnnypedersen6330,2024-05-06T13:46:08Z,2024-05-06T13:46:08Z,0,Og You Like for koster have to,0
@Pussydestroyer26,2024-05-06T13:45:55Z,2024-05-06T13:45:55Z,0,"Ik for a fact that Simon enjoyed that, it&#39;s my dream to have a flying lesson",1
@CryptixYT007,2024-05-06T13:45:47Z,2024-05-06T13:45:47Z,0,Fatneek is back 😂,0
@sprey_088,2024-05-06T13:43:17Z,2024-05-06T13:43:17Z,1,all the fourth wall breaks are so fun,1
@GioFransesca,2024-05-06T13:42:09Z,2024-05-06T13:42:09Z,1,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=414"">6:54</a> that’s honestly so cute from Simon",1
@eval-uzoroana6452,2024-05-06T13:42:05Z,2024-05-06T13:42:05Z,0,I just wanked off the galaxy😂😂,0
@notjayaraj,2024-05-06T13:41:00Z,2024-05-06T13:41:00Z,0,behz is a fkn G,0
@kodifelix,2024-05-06T13:40:51Z,2024-05-06T13:40:51Z,0,"it didnt go south, amazing sidemen video as always! been watching you guys since around late 2016, early 2017! keep up the amazing content ❤",1
@esb012,2024-05-06T13:40:42Z,2024-05-06T13:40:42Z,0,"I&#39;m sure harry can see up tophs skirt, he looks uncharacteristically interested 😂",1
@playerdouble3488,2024-05-06T13:40:36Z,2024-05-06T13:40:36Z,0,❤ZRK,0
@clipped8007,2024-05-06T13:40:34Z,2024-05-07T13:02:31Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=4814"">1:20:14</a>",0
@WaeinSpots,2024-05-06T13:40:24Z,2024-05-06T13:40:24Z,0,"We get another road trip, AMAZING VIDEO",1
@Swish._,2024-05-06T13:40:08Z,2024-05-06T13:40:08Z,2,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=2210"">36:50</a> foreshadowing hahah",0
@Mr.A812,2024-05-06T13:39:51Z,2024-05-06T13:39:51Z,0,"VIKKSTAR deserves to be on the GOOD team , he has been on the BAD team since the last 6 or 7 videos 🙂",1
@athreyakidambi9804,2024-05-06T13:39:46Z,2024-05-06T13:39:46Z,41,"This video was very entertaining. Big shout out to Ethan on that. The intermission was crazy with the team swap, but yeah both teams had fun and a great time. Hope you are doing better now Ethan.  But at <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=6555"">1:49:15</a>, its not the end of your dignity. Its just the beginning.",1
@Pussydestroyer26,2024-05-06T13:39:39Z,2024-05-06T13:39:39Z,0,Behz: I think I might be finished<br>Bog: 😆😆,0
@Jaxxx365,2024-05-06T13:39:18Z,2024-05-06T13:39:18Z,0,always like these videos but need KSI on the bad team - hes too privileged man. also how is the probability or josh vik and tobi always getting the same teams..?,-1
@user-mq4vx9ew1q,2024-05-06T13:38:15Z,2024-05-06T13:38:51Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=570"">9:30</a> Bro you can tell vik doesn&#39;t know the lyrics but is singing",0
@Hellbound68,2024-05-06T13:37:47Z,2024-05-06T13:37:47Z,0,one of the best sidemen Sundays ever!!!,1
@vishanthnair,2024-05-06T13:37:45Z,2024-05-06T13:37:45Z,0,Also Behz is a great host,1
@cryptonic799,2024-05-06T13:37:44Z,2024-05-06T13:37:44Z,1,What’s the point of the RV if you’re not going to sleep in it over night lol,1
@jackdonbavand889,2024-05-06T13:36:25Z,2024-05-06T13:36:25Z,0,Is JJ trying to be dumb or is he genuinely dumb,-1
@jules9906,2024-05-06T13:36:20Z,2024-05-06T13:36:20Z,0,Ethan ❤,0
@igorbro7896,2024-05-06T13:36:17Z,2024-05-06T13:36:17Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1080"">18:00</a> tobi looks like Ian Wright",0
@LeScammer,2024-05-06T13:35:28Z,2024-05-06T13:35:28Z,0,that girl at shooting range on jj tobi harry team was hella annoying she was doing too much 😂,-1
@BricksShowcase,2024-05-06T13:34:47Z,2024-05-06T13:34:47Z,1,Vik is a legend!,0
@jazzthegamer4871,2024-05-06T13:33:39Z,2024-05-06T13:33:39Z,0,"ay ay matter of fact, i got the same dartboard in my home",0
@lukebuttigieg8009,2024-05-06T13:33:36Z,2024-05-06T13:33:36Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=3634"">1:00:34</a> perfect timing of music after a massive lando norris W in the f1!!",1
@KaydenMartin-cq4od,2024-05-06T13:32:33Z,2024-05-06T13:32:33Z,0,I think your next sidmen Sunday should hide and seek in logan pauls House in Puerto rico,0
@kazned3786,2024-05-06T13:32:05Z,2024-05-06T13:32:05Z,0,"Great video Ethan, sorry you almost died but otherwise huge banger",1
@khaydencm6239,2024-05-06T13:31:29Z,2024-05-06T13:31:29Z,0,yeah rest of yall gotta hook JJ up with that outfit shordy she was feeling him,0
@law7198,2024-05-06T13:31:08Z,2024-05-06T13:31:08Z,0,What a vid behz!! Excellent vid,1
@jules9906,2024-05-06T13:30:44Z,2024-05-06T13:30:44Z,0,Toff was so good ❤,1
@br__uh,2024-05-06T13:30:39Z,2024-05-06T13:30:39Z,0,Bez’s PSA about asthma was very wholesome,1
@theblueeyeddevil7461,2024-05-06T13:28:29Z,2024-05-06T13:28:29Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=4680"">1:18:00</a> JJ calling everyone a walker out the window.🤣",0
@jallapenos8945,2024-05-06T13:26:55Z,2024-05-06T13:26:55Z,0,Ethan are you okay ?? Ur the best if you see this comment,1
@bryantpatryck1939,2024-05-06T13:26:36Z,2024-05-06T13:26:36Z,0,"Never put Jj on the good team, he just becomes cringy asf",1
@fatimaelalami2522,2024-05-06T13:25:13Z,2024-05-06T13:25:13Z,0,Ethan what a man you are,0
@ghostt9263,2024-05-06T13:25:11Z,2024-05-06T13:25:11Z,0,"Only a select few understand the look tobi did at <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1624"">27:04</a> 😂😂😂",-1
@G-O-A-T-9999,2024-05-06T13:25:09Z,2024-05-06T13:25:59Z,1,Ethan 🥲<br>I have asma and ik how he feels.,0
@raphaelleclercq3093,2024-05-06T13:25:01Z,2024-05-06T13:25:01Z,1,This is probably one of my favorite sidemen Sunday. 👍,1
@xCrimsN1875,2024-05-06T13:24:57Z,2024-05-06T13:24:57Z,1,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=2219"">36:59</a> - does it seem like when he grabbed the leaf, the whole outside froze???",1
@7thTreasure,2024-05-06T13:24:32Z,2024-05-06T13:24:32Z,0,the camera guy tracking in his shoes in the RV kinda pissed me off lol,1
@michaelnt4259,2024-05-06T13:23:27Z,2024-05-06T13:23:27Z,1,"Nah it must have been that tobi sucked all the air with his big nose , making behz run out of oxygen",0
@stephIstravel,2024-05-06T13:23:14Z,2024-05-06T13:23:14Z,0,Behz banged this one 🔥,0
@gfydavid,2024-05-06T13:22:51Z,2024-05-06T13:22:51Z,0,"It really breaks my heart that Ethan has passed, I&#39;m sorry to hear that. My dearest condolences.",-1
@thomasjarman1267,2024-05-06T13:22:23Z,2024-05-06T13:22:23Z,0,"should do a video of just fun things day in the life of the sidemen and they all do each others hobbies. harry gokf, vik dj and they all go. and so on woukd be cool",1
@Sujan14379,2024-05-06T13:22:17Z,2024-05-06T13:22:17Z,0,Bro they made a girl hold there umbrella that is what sidemen,0
@_phiaa,2024-05-06T13:22:01Z,2024-05-06T13:22:01Z,0,"much love to ethan, sticking around in this video despite complications, love to tobi for his compassion to ethan when the ambulance was called❤",1
@CharlieBritnell-dq8xs,2024-05-06T13:21:32Z,2024-05-06T13:21:32Z,0,do a horse special i want to see jj and harry ride a horse but get in a pro rider,1
@sabarikarthik5904,2024-05-06T13:21:29Z,2024-05-06T13:21:29Z,0,its rigged ksi should be in the bad team,-1
@pepejr10king,2024-05-06T13:20:55Z,2024-05-06T13:20:55Z,0,Already subscribed to the new channel🫡,1
@CharlieBritnell-dq8xs,2024-05-06T13:20:32Z,2024-05-06T13:20:32Z,0,do a horse special i want to see jj and harry on a horse a get a show jumper in to show them how to ride that would be a crazy good sidemen sunday,1
@TajDhillon_,2024-05-06T13:20:31Z,2024-05-06T13:20:31Z,0,"That is that man that own a multi-million dollar company <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=5410"">1:30:10</a>",1
@mollymoogracexoxoxo8826,2024-05-06T13:20:18Z,2024-05-06T13:20:18Z,0,Loved it so funny,1
@RiceSzn41,2024-05-06T13:19:34Z,2024-05-06T13:19:34Z,1,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=2438"">40:38</a>",0
@boba.lvty2002,2024-05-06T13:17:24Z,2024-05-06T13:17:24Z,0,"my mums brother died of an asthma (sorry i can&#39;t spell) attack, please take it serioulsy if you or a loved one suffer from it &lt;3",1
@sammy6100,2024-05-06T13:17:12Z,2024-05-06T13:17:12Z,0,Ksi is unbearable isn’t he.,0
@Jomoman,2024-05-06T13:15:06Z,2024-05-06T13:15:06Z,0,LOL strating in Swindon what a downgrade xD,1
@SiIverSiIvia,2024-05-06T13:15:02Z,2024-05-06T13:15:02Z,0,"This will go down as one of the greats, Thank you Ethan for an awesome video",1
@DZ-tf4yp,2024-05-06T13:14:42Z,2024-05-06T13:14:42Z,0,“Ready to commit atrocities against wildlife” is wild 😭🤣,1
@skum73,2024-05-06T13:12:46Z,2024-05-06T13:12:46Z,0,Its videos like this that show what the Sidemen are like as people.,0
@w.o.o,2024-05-06T13:11:54Z,2024-05-06T13:11:54Z,0,Viks version of friday is elite😂,0
@AplusAcademy123,2024-05-06T13:11:49Z,2024-05-06T13:11:49Z,0,Feeling sad for vik,-1
@Oakesy95,2024-05-06T13:11:46Z,2024-05-06T13:11:46Z,0,"Anyone know the song at <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=4293"">1:11:33</a>???",0
@gmb2006,2024-05-06T13:10:42Z,2024-05-06T13:10:42Z,0,So this was the sidemen sunday when Ethan went to hospital,0
@BradleighBelll,2024-05-06T13:08:22Z,2024-05-06T13:08:22Z,0,Let it be noted that it was while watching this video i realized that when they reference kon they mean Konstatin,-1
@bekatola2421,2024-05-06T13:07:57Z,2024-05-06T13:07:57Z,0,Loved this vid. Great job from Behz and glad to see he is fine.,1
@user-lx6jl6oh1f,2024-05-06T13:07:55Z,2024-05-06T13:07:55Z,0,One of the best videos ethan,1
@michaelandersen4331,2024-05-06T13:05:56Z,2024-05-06T13:06:07Z,0,KSI most be paying to be on good team all time xD time to get on bad team for a few times in row to see him cry xDDD,1
@mrbek9127,2024-05-06T13:04:55Z,2024-05-06T13:04:55Z,0,“Mini minor” is crazyyy😂😂,-1
@kevinnnn18,2024-05-06T13:04:02Z,2024-05-06T13:04:02Z,17,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=4954"">1:22:34</a> You can put a feather............Fly fishing..........Do you use a feather.........Cause the feathers flyes - Vik 2024",0
@StSycho,2024-05-06T13:03:00Z,2024-05-06T13:03:00Z,0,"I&#39;m only 20 minutes into the video, but I feel like I would rather roadtrip in the Bedford to be honest. Even modest roadtrip would feel like an adventure in a car like that.",1
@mrbek9127,2024-05-06T13:02:37Z,2024-05-06T13:02:37Z,0,I just wanna know what is going on in jj’s head for once,0
@mayankgoyal5285,2024-05-06T13:02:17Z,2024-05-06T13:02:17Z,1,Ethan the goat 🐐,0
@KKOP1,2024-05-06T13:01:03Z,2024-05-06T13:01:03Z,0,29 minutes watched and allready had like 20 adds,0
@LodgeLouise014,2024-05-06T13:01:03Z,2024-05-06T13:01:03Z,0,I totally forgot about toff I was obsessed w her what a perfect person to add to the vid lmao,1
@AB-hf7yo,2024-05-06T13:00:33Z,2024-05-06T13:00:33Z,0,"&quot;sorry it went so south&quot; don&#39;t be Ethan, absolute banger",1
@ibrahimabujarad4153,2024-05-06T13:00:01Z,2024-05-06T13:00:01Z,0,Why is Harry peeing twice in a sink it’s really disgusting,-1
@RosiemaeX,2024-05-06T12:59:54Z,2024-05-06T12:59:54Z,1009,as a fellow severe asthmatic i’m so glad behz got through this and is further treating his asthma. trying to stay positive and not panic around others when you’re having a flare up is incredibly difficult but it almost feels necessary for some reason (probably because others don’t understand it in the slightest). it’s one of the most scary feelings when the inhaler and nebulizer aren’t helping!,1
@RosiemaeX,2024-05-06T12:59:50Z,2024-05-06T12:59:50Z,505,"tobi saying “cut” in the car was so heartwarming &amp; genuine, &amp; knowing ethan is in charge of the video so he chose to keep in the audio for us to know what’s going on, that exactly is why these dudes are top tier humans",1
@Tom-cq6mk,2024-05-06T12:59:13Z,2024-05-06T12:59:13Z,0,"Amount of adverts applied to this is criminal, had 12 50 minutes in",-1
@KeZa3333,2024-05-06T12:58:31Z,2024-05-06T12:58:31Z,0,Jj driving the van 😂,0
@TheLemonyOrange,2024-05-06T12:58:07Z,2024-05-06T12:58:07Z,0,seriously.... a 6 hour distance.... why not do top to bottom of the UK or England at least? This was such a cop out. No one wants to watch KSI gloat on the good team anymore. No one wants to see Vik on the bad team anymore. Dead video.,1
@maisiebardwell7819,2024-05-06T12:57:38Z,2024-05-06T12:57:38Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=2953"">49:13</a> is deffo gonna be in those “w2s not being cancelled when he should be” compilation vids 😭😭",0
@TheCpobarnet,2024-05-06T12:55:06Z,2024-05-06T12:55:06Z,0,"Whenever Vik is in a situation that he does not like, he is instantly not feeling well.",0
@nightfallra1n,2024-05-06T12:54:35Z,2024-05-06T12:54:35Z,37,"ok but the the flying instructor lowkey looked like it could be simon’s dad lmao <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=5450"">1:30:50</a>",1
@matthewdiviney,2024-05-06T12:54:13Z,2024-05-06T12:54:13Z,0,Get well soon behz,0
@AliceG.Coburn,2024-05-06T12:52:52Z,2024-05-06T12:52:52Z,1262,I love Ethans comments in the video. He even gives us some awarenes about asthma. I like him as a host. He even made some food for the cheap team.,1
@jonathanFS93,2024-05-06T12:51:54Z,2024-05-06T12:51:54Z,0,"I feel bad for vik!! poor guy, put him on the good team!! 🤣",-1
@Crazybgmi0,2024-05-06T12:49:22Z,2024-05-06T12:49:22Z,0,another banger❤‍🔥,0
@prestcampbell9550,2024-05-06T12:49:13Z,2024-05-06T12:49:13Z,1,To be honest Vik has added nothing to a video except for moaning in ages,1
@scribehealth7488,2024-05-06T12:48:38Z,2024-05-06T12:48:38Z,1,vikk should leave the sidemen,0
@connorcorfe6374,2024-05-06T12:48:17Z,2024-05-06T12:48:17Z,1,Can we not just put jj on the bad team all the time rather see him suffer,-1
@AlbertoMTN,2024-05-06T12:48:15Z,2024-05-06T12:48:15Z,0,The video is amazing Ethan you did a good job hope the recovery went well and it was an amazing video to watch from everyone cant wait for next weeks vid!,1
@jacksonmorris2674,2024-05-06T12:46:07Z,2024-05-06T12:46:07Z,0,Parts of this felt like og the sidemen show,0
@ItzGhosty420,2024-05-06T12:46:07Z,2024-05-06T12:46:07Z,2,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=243"">4:03</a> KSI must of been getting in trouble off camera off the boys🤣🤣🤣🤣🤣🤣🤣",-1
@reginold6158,2024-05-06T12:44:31Z,2024-05-06T12:44:31Z,0,JJ and harry on the same team is soo good,1
@viggojohansson9852,2024-05-06T12:43:58Z,2024-05-06T12:43:58Z,0,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=1177"">19:37</a> is that not a handicap parking?",0
@acep7592,2024-05-06T12:43:06Z,2024-05-06T12:43:06Z,12,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=3678"">1:01:18</a> Tobi is like, “That’s it JJ you’ve now lost your driving privileges” 😂😂😂",0
@duck9705,2024-05-06T12:42:41Z,2024-05-06T12:42:41Z,1,"what are the shoes that josh is wearing. <a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=3277"">54:37</a>",0
@alinanardella3660,2024-05-06T12:42:40Z,2024-05-06T12:42:40Z,0,Why the Simon always get the bad stof😂,-1
@xRiizo,2024-05-06T12:42:29Z,2024-05-06T12:42:29Z,0,The random Toff cameo was unexpected.,-1
@itihasadhikari240,2024-05-06T12:42:19Z,2024-05-06T12:42:19Z,1,Behz is a good lad man . Hanging out with the cheap team and making it fun whereas Josh always was with the good team on the videos he organized,1
@akshitt,2024-05-06T12:41:10Z,2024-05-06T12:41:10Z,0,This is one of the best videos of the year😭😭😭 Ethan cooked and got cooked himself too🤣,1
@junnyhaoey,2024-05-06T12:41:10Z,2024-05-06T12:41:10Z,0,Very good episode👍🏼,1
@Vimetol,2024-05-06T12:40:49Z,2024-05-06T12:40:49Z,0,Everyone please remember Ethan in your prayers ✝️ doesn&#39;t matter what religion you are from but please pray for his health 💟,0
@mithilshah480,2024-05-06T12:40:29Z,2024-05-06T12:40:29Z,2,"<a href=""https://www.youtube.com/watch?v=JeInwySxuxA&amp;t=5179"">1:26:19</a> plot twist viks preparing the bomb",0
